filename	path	status	matched_article_slug	width	height	reason	recommended_action
delonghi-small-appliance-brand-history-image-003.jpg	public/images/insights/delonghi-small-appliance-brand-history-image-003.jpg	migrate-candidate		1600	900	legacy slug or old batch naming pattern; compare against current article slug before any cleanup	review against matched article and decide whether to reconnect, rename, or keep as backup
delonghi-small-appliance-brand-history-image-004.jpg	public/images/insights/delonghi-small-appliance-brand-history-image-004.jpg	migrate-candidate		1600	900	legacy slug or old batch naming pattern; compare against current article slug before any cleanup	review against matched article and decide whether to reconnect, rename, or keep as backup
delonghi-small-appliance-brand-history-image-005.jpg	public/images/insights/delonghi-small-appliance-brand-history-image-005.jpg	migrate-candidate		1600	900	legacy slug or old batch naming pattern; compare against current article slug before any cleanup	review against matched article and decide whether to reconnect, rename, or keep as backup
delonghi-small-appliance-brand-history-image-006.jpg	public/images/insights/delonghi-small-appliance-brand-history-image-006.jpg	migrate-candidate		1600	900	legacy slug or old batch naming pattern; compare against current article slug before any cleanup	review against matched article and decide whether to reconnect, rename, or keep as backup
delonghi-small-appliance-brand-history-image-007.jpg	public/images/insights/delonghi-small-appliance-brand-history-image-007.jpg	migrate-candidate		1600	900	legacy slug or old batch naming pattern; compare against current article slug before any cleanup	review against matched article and decide whether to reconnect, rename, or keep as backup
delonghi-small-appliance-brand-history-image-008.jpg	public/images/insights/delonghi-small-appliance-brand-history-image-008.jpg	migrate-candidate		1600	900	legacy slug or old batch naming pattern; compare against current article slug before any cleanup	review against matched article and decide whether to reconnect, rename, or keep as backup
delonghi-small-appliance-brand-history-image-009.jpg	public/images/insights/delonghi-small-appliance-brand-history-image-009.jpg	migrate-candidate		1600	900	legacy slug or old batch naming pattern; compare against current article slug before any cleanup	review against matched article and decide whether to reconnect, rename, or keep as backup
delonghi-small-appliance-brand-history-image-010.jpg	public/images/insights/delonghi-small-appliance-brand-history-image-010.jpg	migrate-candidate		1600	900	legacy slug or old batch naming pattern; compare against current article slug before any cleanup	review against matched article and decide whether to reconnect, rename, or keep as backup
delonghi-small-appliance-brand-history-image-011.jpg	public/images/insights/delonghi-small-appliance-brand-history-image-011.jpg	migrate-candidate		1600	900	legacy slug or old batch naming pattern; compare against current article slug before any cleanup	review against matched article and decide whether to reconnect, rename, or keep as backup
delonghi-small-appliance-brand-history-image-012.jpg	public/images/insights/delonghi-small-appliance-brand-history-image-012.jpg	migrate-candidate		1600	900	legacy slug or old batch naming pattern; compare against current article slug before any cleanup	review against matched article and decide whether to reconnect, rename, or keep as backup
delonghi-small-appliance-brand-history-image-013.jpg	public/images/insights/delonghi-small-appliance-brand-history-image-013.jpg	migrate-candidate		1600	900	legacy slug or old batch naming pattern; compare against current article slug before any cleanup	review against matched article and decide whether to reconnect, rename, or keep as backup
delonghi-small-appliance-brand-history-image-014.jpg	public/images/insights/delonghi-small-appliance-brand-history-image-014.jpg	migrate-candidate		1600	900	legacy slug or old batch naming pattern; compare against current article slug before any cleanup	review against matched article and decide whether to reconnect, rename, or keep as backup
delonghi-small-appliance-brand-history-image-015.jpg	public/images/insights/delonghi-small-appliance-brand-history-image-015.jpg	migrate-candidate		1600	900	legacy slug or old batch naming pattern; compare against current article slug before any cleanup	review against matched article and decide whether to reconnect, rename, or keep as backup
delonghi-small-appliance-brand-history-image-016.jpg	public/images/insights/delonghi-small-appliance-brand-history-image-016.jpg	migrate-candidate		1600	900	legacy slug or old batch naming pattern; compare against current article slug before any cleanup	review against matched article and decide whether to reconnect, rename, or keep as backup
delonghi-small-appliance-brand-history-image-017.jpg	public/images/insights/delonghi-small-appliance-brand-history-image-017.jpg	migrate-candidate		1600	900	legacy slug or old batch naming pattern; compare against current article slug before any cleanup	review against matched article and decide whether to reconnect, rename, or keep as backup
delonghi-small-appliance-brand-history-image-018.jpg	public/images/insights/delonghi-small-appliance-brand-history-image-018.jpg	migrate-candidate		1600	900	legacy slug or old batch naming pattern; compare against current article slug before any cleanup	review against matched article and decide whether to reconnect, rename, or keep as backup
dewalts-rise-harvard-case-image-001.jpg	public/images/insights/dewalts-rise-harvard-case-image-001.jpg	keep	dewalts-rise-harvard-case	609	330	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
dji-enters-robot-vacuums-image-001.jpg	public/images/insights/dji-enters-robot-vacuums-image-001.jpg	keep	dji-enters-robot-vacuums	700	610	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
dji-goes-to-the-ground-dreame-and-insta360-go-to-the-sky-image-01.jpg	public/images/insights/dji-goes-to-the-ground-dreame-and-insta360-go-to-the-sky-image-01.jpg	keep	dji-goes-to-the-ground-dreame-and-insta360-go-to-the-sky	1672	941	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
dji-is-running-out-of-time-image-01.jpg	public/images/insights/dji-is-running-out-of-time-image-01.jpg	keep	dji-is-running-out-of-time	1672	941	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
dji-romo-launch-analysis-image-01.jpg	public/images/insights/dji-romo-launch-analysis-image-01.jpg	keep	dji-romo-launch-analysis	1672	941	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
dji-romo-robot-vacuum-preview-image-001.jpg	public/images/insights/dji-romo-robot-vacuum-preview-image-001.jpg	keep	dji-romo-robot-vacuum-preview	554	151	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
dji-romo-weaknesses-exposed-image-01.jpg	public/images/insights/dji-romo-weaknesses-exposed-image-01.jpg	keep	dji-romo-weaknesses-exposed	1672	940	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
do-you-still-need-trade-shows-if-you-know-the-suppliers-image-01.jpg	public/images/insights/do-you-still-need-trade-shows-if-you-know-the-suppliers-image-01.jpg	keep	do-you-still-need-trade-shows-if-you-know-the-suppliers	1600	900	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
dreame-douyin-counterattack-against-tineco-image-01.jpg	public/images/insights/dreame-douyin-counterattack-against-tineco-image-01.jpg	keep	dreame-douyin-counterattack-against-tineco	1672	941	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
dreame-new-disruptor-in-vacuums-image-001.jpg	public/images/insights/dreame-new-disruptor-in-vacuums-image-001.jpg	keep	dreame-new-disruptor-in-vacuums	1079	1730	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
dyson-at-a-crossroads-image-001.jpg	public/images/insights/dyson-at-a-crossroads-image-001.jpg	keep	dyson-at-a-crossroads	532	315	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
dyson-at-a-crossroads-image-01.jpg	public/images/insights/dyson-at-a-crossroads-image-01.jpg	keep	dyson-at-a-crossroads	1600	900	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
dyson-at-a-crossroads-image-02.jpg	public/images/insights/dyson-at-a-crossroads-image-02.jpg	keep	dyson-at-a-crossroads	1600	900	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
dyson-china-oem-history-image-01.png	public/images/insights/dyson-china-oem-history-image-01.png	keep	dyson-china-oem-history	262	344	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
dyson-fights-bosch-again-image-001.jpg	public/images/insights/dyson-fights-bosch-again-image-001.jpg	keep	dyson-fights-bosch-again	1310	554	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
dyson-hard-floor-washer-exposed-image-001.jpg	public/images/insights/dyson-hard-floor-washer-exposed-image-001.jpg	keep	dyson-hard-floor-washer-exposed	359	466	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
dyson-makes-another-big-move-image-001.jpg	public/images/insights/dyson-makes-another-big-move-image-001.jpg	keep	dyson-makes-another-big-move	846	531	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
dyson-nautik-is-not-a-real-hard-floor-washer-image-001.jpg	public/images/insights/dyson-nautik-is-not-a-real-hard-floor-washer-image-001.jpg	keep	dyson-nautik-is-not-a-real-hard-floor-washer	1163	987	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
dyson-new-product-review-2025-image-01.jpg	public/images/insights/dyson-new-product-review-2025-image-01.jpg	keep	dyson-new-product-review-2025	1600	900	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
dyson-new-product-review-image-001.jpg	public/images/insights/dyson-new-product-review-image-001.jpg	keep	dyson-new-product-review	1212	712	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
dysons-anxiety-image-001.jpg	public/images/insights/dysons-anxiety-image-001.jpg	keep	dysons-anxiety	786	359	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
ecovacs-2018-annual-report-signals-image-001.jpg	public/images/insights/ecovacs-2018-annual-report-signals-image-001.jpg	keep	ecovacs-2018-annual-report-signals	1600	900	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
ecovacs-2019-and-industry-landscape-shift-image-001.jpg	public/images/insights/ecovacs-2019-and-industry-landscape-shift-image-001.jpg	keep	ecovacs-2019-and-industry-landscape-shift	576	223	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
ecovacs-and-irobot-cooperation-agreement-image-001.jpg	public/images/insights/ecovacs-and-irobot-cooperation-agreement-image-001.jpg	keep	ecovacs-and-irobot-cooperation-agreement	722	199	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
ecovacs-at-a-crossroads-image-001.jpg	public/images/insights/ecovacs-at-a-crossroads-image-001.jpg	keep	ecovacs-at-a-crossroads	358	383	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
ecovacs-at-a-crossroads-image-01.jpg	public/images/insights/ecovacs-at-a-crossroads-image-01.jpg	keep	ecovacs-at-a-crossroads	1600	900	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
ecovacs-at-a-crossroads-image-02.jpg	public/images/insights/ecovacs-at-a-crossroads-image-02.jpg	keep	ecovacs-at-a-crossroads	1600	900	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
ecovacs-invests-in-battery-cell-factory-image-001.jpg	public/images/insights/ecovacs-invests-in-battery-cell-factory-image-001.jpg	keep	ecovacs-invests-in-battery-cell-factory	500	300	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
ecovacs-mid-year-report-reading-image-001.jpg	public/images/insights/ecovacs-mid-year-report-reading-image-001.jpg	keep	ecovacs-mid-year-report-reading	617	218	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
eve-of-the-robot-vacuum-battle-image-01.jpg	public/images/insights/eve-of-the-robot-vacuum-battle-image-01.jpg	keep	eve-of-the-robot-vacuum-battle	1672	941	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
foreign-cleaning-brands-irobot-status-cover.jpg	public/images/insights/foreign-cleaning-brands-irobot-status-cover.jpg	needs-review		1672	941	no confident article match from filename; manual review required	manual review required
foreign-cleaning-brands-irobot-status-image-01.jpg	public/images/insights/foreign-cleaning-brands-irobot-status-image-01.jpg	needs-review		1600	900	no confident article match from filename; manual review required	manual review required
german-vacuum-brands-in-the-cordless-wave-image-001.jpg	public/images/insights/german-vacuum-brands-in-the-cordless-wave-image-001.jpg	keep	german-vacuum-brands-in-the-cordless-wave	805	216	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
groupe-seb-2018-annual-report-signals-image-001.jpg	public/images/insights/groupe-seb-2018-annual-report-signals-image-001.jpg	keep	groupe-seb-2018-annual-report-signals	1600	900	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
hard-floor-washers-have-no-profit-image-001.jpg	public/images/insights/hard-floor-washers-have-no-profit-image-001.jpg	keep	hard-floor-washers-have-no-profit	277	574	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
hidden-risks-in-cordless-vacuum-development-image-001.jpg	public/images/insights/hidden-risks-in-cordless-vacuum-development-image-001.jpg	keep	hidden-risks-in-cordless-vacuum-development	478	302	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
historic-opportunities-in-the-vacuum-industry-image-01.jpg	public/images/insights/historic-opportunities-in-the-vacuum-industry-image-01.jpg	keep	historic-opportunities-in-the-vacuum-industry	1672	941	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
how-to-understand-complete-supply-chain-transfer-image-01.jpg	public/images/insights/how-to-understand-complete-supply-chain-transfer-image-01.jpg	keep	how-to-understand-complete-supply-chain-transfer	1672	941	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
hundred-years-of-cleaning-appliance-history-image-110.jpg	public/images/insights/hundred-years-of-cleaning-appliance-history-image-110.jpg	keep	hundred-years-of-cleaning-appliance-history	703	381	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
hundred-years-of-cleaning-appliance-history-image-111.jpg	public/images/insights/hundred-years-of-cleaning-appliance-history-image-111.jpg	keep	hundred-years-of-cleaning-appliance-history	1328	301	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
i-want-to-become-an-influencer-image-01.jpg	public/images/insights/i-want-to-become-an-influencer-image-01.jpg	keep	i-want-to-become-an-influencer	1672	941	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
i-want-to-build-an-ifa-style-show-cover.jpg	public/images/insights/i-want-to-build-an-ifa-style-show-cover.jpg	needs-review		1600	900	no confident article match from filename; manual review required	manual review required
i-want-to-build-an-ifa-style-show-image-01.jpg	public/images/insights/i-want-to-build-an-ifa-style-show-image-01.jpg	needs-review		1600	900	no confident article match from filename; manual review required	manual review required
impact-of-trump-reciprocal-tariffs-image-01.jpg	public/images/insights/impact-of-trump-reciprocal-tariffs-image-01.jpg	keep	impact-of-trump-reciprocal-tariffs	1672	941	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
interview-with-kingclean-chairman-ni-cover.jpg	public/images/insights/interview-with-kingclean-chairman-ni-cover.jpg	migrate-candidate	kingclean-chairman-ni-formal-interview	1672	941	filename likely belongs to article slug kingclean-chairman-ni-formal-interview; review whether to reconnect or rename	review against matched article and decide whether to reconnect, rename, or keep as backup
interview-with-kingclean-chairman-ni-image-01.jpg	public/images/insights/interview-with-kingclean-chairman-ni-image-01.jpg	migrate-candidate	kingclean-chairman-ni-formal-interview	1672	941	filename likely belongs to article slug kingclean-chairman-ni-formal-interview; review whether to reconnect or rename	review against matched article and decide whether to reconnect, rename, or keep as backup
irobot-at-a-crossroads-cover.jpg	public/images/insights/irobot-at-a-crossroads-cover.jpg	keep	irobot-at-a-crossroads	1600	900	unused cover matching an existing article slug; likely alternate or backup cover	retain in public/images/insights until article-level review
irobot-at-a-crossroads-image-001.jpg	public/images/insights/irobot-at-a-crossroads-image-001.jpg	keep	irobot-at-a-crossroads	1600	900	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
irobot-at-a-crossroads-image-002.jpg	public/images/insights/irobot-at-a-crossroads-image-002.jpg	keep	irobot-at-a-crossroads	1600	900	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
irobot-at-a-crossroads-image-003.jpg	public/images/insights/irobot-at-a-crossroads-image-003.jpg	keep	irobot-at-a-crossroads	1600	900	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
irobot-at-a-crossroads-image-004.jpg	public/images/insights/irobot-at-a-crossroads-image-004.jpg	keep	irobot-at-a-crossroads	1600	900	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
irobot-at-a-crossroads-image-005.jpg	public/images/insights/irobot-at-a-crossroads-image-005.jpg	keep	irobot-at-a-crossroads	1600	900	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
irobot-at-a-crossroads-image-006.jpg	public/images/insights/irobot-at-a-crossroads-image-006.jpg	keep	irobot-at-a-crossroads	1600	900	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
irobot-at-a-crossroads-image-007.jpg	public/images/insights/irobot-at-a-crossroads-image-007.jpg	keep	irobot-at-a-crossroads	1600	900	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
irobot-at-a-crossroads-image-008.jpg	public/images/insights/irobot-at-a-crossroads-image-008.jpg	keep	irobot-at-a-crossroads	1600	900	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
irobot-at-a-crossroads-image-009.jpg	public/images/insights/irobot-at-a-crossroads-image-009.jpg	keep	irobot-at-a-crossroads	1600	900	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
irobot-at-a-crossroads-image-010.jpg	public/images/insights/irobot-at-a-crossroads-image-010.jpg	keep	irobot-at-a-crossroads	1600	900	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
irobot-at-a-crossroads-image-011.jpg	public/images/insights/irobot-at-a-crossroads-image-011.jpg	keep	irobot-at-a-crossroads	1600	900	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
irobot-at-a-crossroads-image-012.jpg	public/images/insights/irobot-at-a-crossroads-image-012.jpg	keep	irobot-at-a-crossroads	1600	900	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
irobot-at-a-crossroads-image-013.jpg	public/images/insights/irobot-at-a-crossroads-image-013.jpg	keep	irobot-at-a-crossroads	1600	900	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
irobot-at-a-crossroads-image-014.jpg	public/images/insights/irobot-at-a-crossroads-image-014.jpg	keep	irobot-at-a-crossroads	1600	900	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
irobot-at-the-crossroads-image-001.jpg	public/images/insights/irobot-at-the-crossroads-image-001.jpg	migrate-candidate	irobot-at-a-crossroads	664	413	filename likely belongs to article slug irobot-at-a-crossroads; review whether to reconnect or rename	review against matched article and decide whether to reconnect, rename, or keep as backup
irobot-decline-and-the-new-robot-vacuum-order-image-01.jpg	public/images/insights/irobot-decline-and-the-new-robot-vacuum-order-image-01.jpg	keep	irobot-decline-and-the-new-robot-vacuum-order	1600	900	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
irobot-decline-and-the-new-robot-vacuum-order-image-02.jpg	public/images/insights/irobot-decline-and-the-new-robot-vacuum-order-image-02.jpg	keep	irobot-decline-and-the-new-robot-vacuum-order	1600	900	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
irobot-exits-and-dji-enters-image-01.jpg	public/images/insights/irobot-exits-and-dji-enters-image-01.jpg	keep	irobot-exits-and-dji-enters	1672	941	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
irobot-financial-crisis-image-002.jpg	public/images/insights/irobot-financial-crisis-image-002.jpg	keep	irobot-financial-crisis	1600	900	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
irobot-fourth-quarter-and-full-year-revenue-image-001.jpg	public/images/insights/irobot-fourth-quarter-and-full-year-revenue-image-001.jpg	keep	irobot-fourth-quarter-and-full-year-revenue	400	229	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
irobot-uncertain-future-image-01.jpg	public/images/insights/irobot-uncertain-future-image-01.jpg	keep	irobot-uncertain-future	1672	941	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
is-kingclean-mojie-a-good-product-image-001.jpg	public/images/insights/is-kingclean-mojie-a-good-product-image-001.jpg	keep	is-kingclean-mojie-a-good-product	640	359	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
jan-6-2026-yard-cleaning-and-tool-news-image-01.jpg	public/images/insights/jan-6-2026-yard-cleaning-and-tool-news-image-01.jpg	keep	jan-6-2026-yard-cleaning-and-tool-news	1600	900	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
karcher-hidden-champion-in-cleaning-appliances-image-001.jpg	public/images/insights/karcher-hidden-champion-in-cleaning-appliances-image-001.jpg	keep	karcher-hidden-champion-in-cleaning-appliances	407	532	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
laifen-hard-floor-washer-chances-cover.jpg	public/images/insights/laifen-hard-floor-washer-chances-cover.jpg	migrate-candidate	laifen-hard-floor-washer-entry-strategy	1600	900	filename likely belongs to article slug laifen-hard-floor-washer-entry-strategy; review whether to reconnect or rename	review against matched article and decide whether to reconnect, rename, or keep as backup
laifen-hard-floor-washer-chances-image-01.jpg	public/images/insights/laifen-hard-floor-washer-chances-image-01.jpg	migrate-candidate	laifen-hard-floor-washer-entry-strategy	1672	941	filename likely belongs to article slug laifen-hard-floor-washer-entry-strategy; review whether to reconnect or rename	review against matched article and decide whether to reconnect, rename, or keep as backup
lawsuit-that-changed-robot-vacuum-industry-follow-up-image-01.png	public/images/insights/lawsuit-that-changed-robot-vacuum-industry-follow-up-image-01.png	keep	lawsuit-that-changed-robot-vacuum-industry-follow-up	991	174	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
lawsuit-that-shaped-the-handheld-vacuum-industry-image-001.jpg	public/images/insights/lawsuit-that-shaped-the-handheld-vacuum-industry-image-001.jpg	keep	lawsuit-that-shaped-the-handheld-vacuum-industry	468	208	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
lithium-batteries-in-vacuums-and-power-tools-image-019.jpg	public/images/insights/lithium-batteries-in-vacuums-and-power-tools-image-019.jpg	keep	lithium-batteries-in-vacuums-and-power-tools	593	346	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
lithium-batteries-in-vacuums-and-power-tools-image-020.jpg	public/images/insights/lithium-batteries-in-vacuums-and-power-tools-image-020.jpg	keep	lithium-batteries-in-vacuums-and-power-tools	899	372	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
london-talks-55-percent-tariff-image-01.jpg	public/images/insights/london-talks-55-percent-tariff-image-01.jpg	keep	london-talks-55-percent-tariff	1672	941	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
major-battle-about-to-begin-image-01.jpg	public/images/insights/major-battle-about-to-begin-image-01.jpg	keep	major-battle-about-to-begin	1672	941	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
maytronics-robotic-pool-cleaner-reinvention-image-02.jpg	public/images/insights/maytronics-robotic-pool-cleaner-reinvention-image-02.jpg	keep	maytronics-robotic-pool-cleaner-reinvention	1600	900	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
midea-cleaning-appliance-past-image-01.jpg	public/images/insights/midea-cleaning-appliance-past-image-01.jpg	keep	midea-cleaning-appliance-past	1672	941	unused body image matching an existing article slug; likely extra source image or backup	retain in public/images/insights until article-level review
